@relation IBM-HR-Employee-Attrition_preprocess-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C36-Llast-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C36-Llast-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.supervised.instance.SMOTE-C0-K5-P120.0-S1

@attribute Age numeric
@attribute BusinessTravel {Travel_Rarely,Travel_Frequently,Non-Travel}
@attribute DailyRate numeric
@attribute Department {Sales,'Research & Development','Human Resources'}
@attribute DistanceFromHome numeric
@attribute Education numeric
@attribute EducationField {'Life Sciences',Other,Medical,Marketing,'Technical Degree','Human Resources'}
@attribute EmployeeCount numeric
@attribute EmployeeNumber numeric
@attribute EnvironmentSatisfaction numeric
@attribute Gender {Female,Male}
@attribute HourlyRate numeric
@attribute JobInvolvement numeric
@attribute JobLevel numeric
@attribute JobRole {'Sales Executive','Research Scientist','Laboratory Technician','Manufacturing Director','Healthcare Representative',Manager,'Sales Representative','Research Director','Human Resources'}
@attribute JobSatisfaction numeric
@attribute MaritalStatus {Single,Married,Divorced}
@attribute MonthlyIncome numeric
@attribute MonthlyRate numeric
@attribute NumCompaniesWorked numeric
@attribute Over18 {Y}
@attribute OverTime {Yes,No}
@attribute PercentSalaryHike numeric
@attribute PerformanceRating numeric
@attribute RelationshipSatisfaction numeric
@attribute StandardHours numeric
@attribute StockOptionLevel numeric
@attribute TotalWorkingYears numeric
@attribute TrainingTimesLastYear numeric
@attribute WorkLifeBalance numeric
@attribute YearsAtCompany numeric
@attribute YearsInCurrentRole numeric
@attribute YearsSinceLastPromotion numeric
@attribute YearsWithCurrManager numeric
@attribute Class_Attrition {Yes,No}

@data
34,Travel_Rarely,1346,'Research & Development',19,2,Medical,1,18,2,Male,93,3,1,'Laboratory Technician',4,Divorced,2661,8758,0,Y,No,11,3,3,80,1,3,2,3,2,2,1,2,No
34,Travel_Rarely,419,'Research & Development',7,4,'Life Sciences',1,28,1,Female,53,3,3,'Research Director',2,Single,11994,21293,0,Y,No,11,3,3,80,0,13,4,3,12,6,2,11,No
34,Travel_Rarely,699,'Research & Development',6,1,Medical,1,31,2,Male,83,3,1,'Research Scientist',1,Single,2960,17102,2,Y,No,11,3,3,80,0,8,2,3,4,2,1,3,Yes
34,Travel_Rarely,1153,'Research & Development',1,2,Medical,1,110,1,Male,94,3,2,'Manufacturing Director',2,Married,4325,17736,1,Y,No,15,3,3,80,0,5,2,3,5,2,1,3,No
34,Travel_Rarely,665,'Research & Development',6,4,Other,1,138,1,Female,41,3,2,'Research Scientist',3,Single,4809,12482,1,Y,No,14,3,3,80,0,16,3,3,16,13,2,10,No
34,Travel_Rarely,1031,'Research & Development',6,4,'Life Sciences',1,151,3,Female,45,2,2,'Research Scientist',2,Divorced,4505,15000,6,Y,No,15,3,3,80,1,12,3,3,1,0,0,0,No
34,Travel_Rarely,1354,'Research & Development',5,3,Medical,1,153,3,Female,45,2,3,Manager,1,Single,11631,5615,2,Y,No,12,3,4,80,0,14,6,3,11,10,5,8,No
34,Travel_Frequently,303,Sales,2,4,Marketing,1,216,3,Female,75,3,1,'Sales Representative',3,Married,2231,11314,6,Y,No,18,3,4,80,1,6,3,3,4,3,1,2,No
34,Travel_Rarely,629,'Research & Development',27,2,Medical,1,247,4,Female,95,3,1,'Research Scientist',2,Single,2311,5711,2,Y,No,15,3,4,80,0,9,3,3,3,2,1,2,No
34,Travel_Frequently,1069,'Research & Development',2,1,'Life Sciences',1,256,4,Male,45,2,2,'Manufacturing Director',3,Married,9547,14074,1,Y,No,17,3,3,80,0,10,2,2,10,9,1,9,No
34,Travel_Frequently,878,'Research & Development',10,4,Medical,1,277,4,Male,43,3,1,'Research Scientist',3,Divorced,3815,5972,1,Y,Yes,17,3,4,80,1,5,4,4,5,3,2,0,No
34,Travel_Rarely,470,'Research & Development',2,4,'Life Sciences',1,339,4,Male,84,2,2,'Manufacturing Director',1,Married,5957,23687,6,Y,No,13,3,2,80,1,13,3,3,11,9,5,9,No
34,Non-Travel,1362,Sales,19,3,Marketing,1,502,1,Male,67,4,2,'Sales Executive',4,Single,5304,4652,8,Y,Yes,13,3,2,80,0,9,3,2,5,2,0,4,Yes
34,Non-Travel,1381,Sales,4,4,Marketing,1,523,3,Female,72,3,2,'Sales Executive',3,Married,6538,12740,9,Y,No,15,3,1,80,1,6,3,3,3,2,1,2,No
34,Travel_Frequently,296,Sales,6,2,Marketing,1,555,4,Female,33,1,1,'Sales Representative',3,Divorced,2351,12253,0,Y,No,16,3,4,80,1,3,3,2,2,2,1,0,Yes
34,Travel_Rarely,1303,'Research & Development',2,4,'Life Sciences',1,579,4,Male,62,2,1,'Research Scientist',3,Divorced,2768,8416,3,Y,No,12,3,3,80,1,14,3,3,7,3,5,7,No
34,Travel_Frequently,988,'Human Resources',23,3,'Human Resources',1,590,2,Female,43,3,3,'Human Resources',1,Divorced,9950,11533,9,Y,Yes,15,3,3,80,3,11,2,3,3,2,0,2,Yes
34,Travel_Rarely,258,Sales,21,4,'Life Sciences',1,621,4,Male,74,4,2,'Sales Executive',4,Single,5337,19921,1,Y,No,12,3,4,80,0,10,3,3,10,7,5,7,No
34,Travel_Rarely,254,'Research & Development',1,2,'Life Sciences',1,649,2,Male,83,2,1,'Research Scientist',4,Married,3622,22794,1,Y,Yes,13,3,4,80,1,6,3,3,6,5,1,3,No
34,Travel_Rarely,204,Sales,14,3,'Technical Degree',1,666,3,Female,31,3,1,'Sales Representative',3,Divorced,2579,2912,1,Y,Yes,18,3,4,80,2,8,3,3,8,2,0,6,No
34,Travel_Rarely,1397,'Research & Development',1,5,'Life Sciences',1,683,2,Male,42,3,1,'Research Scientist',4,Married,2691,7660,1,Y,No,12,3,4,80,1,10,4,2,10,9,8,8,No
34,Travel_Rarely,1442,'Research & Development',9,3,Medical,1,717,4,Female,46,2,3,'Healthcare Representative',2,Single,8621,17654,1,Y,No,14,3,2,80,0,9,3,4,8,7,7,7,No
34,Travel_Rarely,970,'Research & Development',8,2,Medical,1,757,2,Female,96,3,2,'Healthcare Representative',3,Single,6142,7360,3,Y,No,11,3,4,80,0,10,2,3,5,1,4,3,No
34,Travel_Rarely,167,'Research & Development',8,5,'Life Sciences',1,775,2,Female,32,3,2,'Manufacturing Director',1,Divorced,5121,4187,3,Y,No,14,3,3,80,1,7,3,3,0,0,0,0,No
34,Travel_Rarely,182,'Research & Development',1,4,'Life Sciences',1,797,2,Female,72,4,1,'Research Scientist',4,Single,3280,13551,2,Y,No,16,3,3,80,0,10,2,3,4,2,1,3,No
34,Travel_Rarely,121,'Research & Development',2,4,Medical,1,804,3,Female,86,2,1,'Research Scientist',1,Single,4381,7530,1,Y,No,11,3,3,80,0,6,3,3,6,5,1,3,No
34,Travel_Rarely,1111,Sales,8,2,'Life Sciences',1,808,3,Female,93,3,2,'Sales Executive',1,Married,6500,13305,5,Y,No,17,3,2,80,1,6,1,3,3,2,1,2,No
34,Travel_Frequently,702,'Research & Development',16,4,'Life Sciences',1,838,3,Female,100,2,1,'Research Scientist',4,Single,2553,8306,1,Y,No,16,3,3,80,0,6,3,3,5,2,1,3,No
34,Travel_Rarely,829,'Human Resources',3,2,'Human Resources',1,847,3,Male,88,3,1,'Human Resources',4,Married,3737,2243,0,Y,No,19,3,3,80,1,4,1,1,3,2,0,2,No
34,Travel_Rarely,546,'Research & Development',10,3,'Life Sciences',1,934,2,Male,83,3,1,'Laboratory Technician',2,Divorced,2008,6896,1,Y,No,14,3,2,80,2,1,3,3,1,0,1,0,No
34,Travel_Rarely,216,Sales,1,4,Marketing,1,1047,2,Male,75,4,2,'Sales Executive',4,Divorced,9725,12278,0,Y,No,11,3,4,80,1,16,2,2,15,1,0,9,No
34,Travel_Rarely,1333,Sales,10,4,'Life Sciences',1,1055,3,Female,87,3,1,'Sales Representative',3,Married,2220,18410,1,Y,Yes,19,3,4,80,1,1,2,3,1,1,0,0,No
34,Travel_Frequently,618,'Research & Development',3,1,'Life Sciences',1,1103,1,Male,45,3,2,'Healthcare Representative',4,Single,7756,22266,0,Y,No,17,3,3,80,0,7,1,2,6,2,0,4,No
34,Non-Travel,697,'Research & Development',3,4,'Life Sciences',1,1115,3,Male,40,2,1,'Research Scientist',4,Married,2979,22478,3,Y,No,17,3,4,80,3,6,2,3,0,0,0,0,No
34,Travel_Frequently,1003,'Research & Development',2,2,'Life Sciences',1,1140,4,Male,95,3,2,'Manufacturing Director',3,Single,4033,15834,2,Y,No,11,3,4,80,0,5,3,2,3,2,0,2,No
34,Travel_Rarely,1320,'Research & Development',20,3,'Technical Degree',1,1265,3,Female,89,4,1,'Research Scientist',3,Married,2585,21643,0,Y,No,17,3,4,80,0,2,5,2,1,0,0,0,No
34,Travel_Rarely,131,Sales,2,3,Marketing,1,1281,3,Female,86,3,2,'Sales Executive',1,Single,4538,6039,0,Y,Yes,12,3,4,80,0,4,3,3,3,2,0,2,No
34,Travel_Frequently,135,'Research & Development',19,3,Medical,1,1285,3,Female,46,3,2,'Laboratory Technician',2,Divorced,4444,22534,4,Y,No,13,3,3,80,2,15,2,4,11,8,5,10,No
34,Travel_Frequently,648,'Human Resources',11,3,'Life Sciences',1,1289,3,Male,56,2,2,'Human Resources',2,Married,4490,21833,4,Y,No,11,3,4,80,2,14,5,4,10,9,1,8,No
34,Travel_Rarely,943,'Research & Development',9,3,'Life Sciences',1,1344,4,Male,86,3,3,'Healthcare Representative',4,Divorced,8500,5494,0,Y,No,11,3,4,80,1,10,0,2,9,7,1,6,No
34,Travel_Rarely,507,Sales,15,2,Medical,1,1356,3,Female,66,3,2,'Sales Executive',1,Single,6125,23553,1,Y,No,12,3,4,80,0,10,6,4,10,8,9,6,No
34,Travel_Rarely,285,'Research & Development',29,3,Medical,1,1377,2,Male,86,3,2,'Laboratory Technician',3,Married,5429,17491,4,Y,No,13,3,1,80,2,10,1,3,8,7,7,7,No
34,Travel_Rarely,404,'Research & Development',2,4,'Technical Degree',1,1383,3,Female,98,3,2,'Healthcare Representative',4,Single,6687,6163,1,Y,No,11,3,4,80,0,14,2,4,14,11,4,11,No
34,Travel_Frequently,560,'Research & Development',1,4,Other,1,1431,4,Male,91,3,1,'Research Scientist',1,Divorced,2996,20284,5,Y,No,14,3,3,80,2,10,2,3,4,3,1,3,No
34,Travel_Rarely,401,'Research & Development',1,3,'Life Sciences',1,1447,4,Female,86,2,1,'Laboratory Technician',2,Married,3294,3708,5,Y,No,17,3,1,80,1,7,2,2,5,4,0,2,No
34,Travel_Rarely,1107,'Human Resources',9,4,'Technical Degree',1,1467,1,Female,52,3,1,'Human Resources',3,Married,2742,3072,1,Y,No,15,3,4,80,0,2,0,3,2,2,2,2,Yes
34,Travel_Rarely,1326,Sales,3,3,Other,1,1478,4,Male,81,1,2,'Sales Executive',1,Single,4759,15891,3,Y,No,18,3,4,80,0,15,2,3,13,9,3,12,No
34,Travel_Frequently,829,'Research & Development',15,3,Medical,1,1485,2,Male,71,3,4,'Research Director',1,Divorced,17007,11929,7,Y,No,14,3,4,80,2,16,3,2,14,8,6,9,No
34,Travel_Rarely,971,Sales,1,3,'Technical Degree',1,1535,4,Male,64,2,3,'Sales Executive',3,Married,7083,12288,1,Y,Yes,14,3,4,80,0,10,3,3,10,9,8,6,No
34,Travel_Rarely,479,'Research & Development',7,4,Medical,1,1577,1,Male,35,3,1,'Research Scientist',4,Single,2972,22061,1,Y,No,13,3,3,80,0,1,4,1,1,0,0,0,No
34,Travel_Rarely,1351,'Research & Development',1,4,'Life Sciences',1,1580,2,Male,45,3,2,'Research Scientist',4,Married,5484,13008,9,Y,No,17,3,2,80,1,9,3,2,2,2,2,1,No
34,Travel_Frequently,653,'Research & Development',10,4,'Technical Degree',1,1597,4,Male,92,2,2,'Healthcare Representative',3,Married,5063,15332,1,Y,No,14,3,2,80,1,8,3,2,8,2,7,7,No
34,Travel_Frequently,426,'Research & Development',10,4,'Life Sciences',1,1615,3,Male,42,4,2,'Manufacturing Director',4,Divorced,4724,17000,1,Y,No,13,3,1,80,1,9,3,3,9,7,7,2,No
34,Travel_Rarely,1130,'Research & Development',3,3,'Life Sciences',1,1658,4,Female,66,3,2,'Research Scientist',2,Divorced,5433,19332,1,Y,No,12,3,3,80,1,11,2,3,11,8,7,9,No
34,Travel_Rarely,1157,'Research & Development',5,2,Medical,1,1696,2,Male,57,2,2,'Laboratory Technician',4,Married,3986,11912,1,Y,No,14,3,3,80,1,15,3,4,15,10,4,13,No
34,Travel_Rarely,678,'Research & Development',19,3,'Life Sciences',1,1701,2,Female,35,2,1,'Research Scientist',4,Married,2929,20338,1,Y,No,12,3,2,80,0,10,3,3,10,9,8,7,No
34,Travel_Rarely,181,'Research & Development',2,4,Medical,1,1755,4,Male,97,4,1,'Research Scientist',4,Married,2932,5586,0,Y,Yes,14,3,1,80,3,6,3,3,5,0,1,2,No
34,Non-Travel,1375,Sales,10,3,'Life Sciences',1,1774,4,Male,87,3,2,'Sales Executive',3,Divorced,4001,12313,1,Y,Yes,14,3,3,80,1,15,3,3,15,14,0,7,No
34,Travel_Rarely,511,Sales,3,2,'Life Sciences',1,1779,4,Female,32,1,2,'Sales Executive',4,Single,6029,25353,5,Y,No,12,3,1,80,0,6,3,3,2,2,2,2,No
34,Travel_Frequently,234,'Research & Development',9,4,'Life Sciences',1,1807,4,Male,93,3,2,'Laboratory Technician',1,Married,5346,6208,4,Y,No,17,3,3,80,1,11,3,2,7,1,0,7,Yes
34,Travel_Rarely,1480,Sales,4,3,'Life Sciences',1,1882,3,Male,64,3,3,'Sales Executive',4,Married,9713,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0,No
34,Travel_Rarely,735,Sales,3,1,Medical,1,1915,4,Female,75,2,2,'Sales Executive',4,Married,8103,16495,3,Y,Yes,12,3,3,80,0,9,3,2,4,2,0,1,No
34,Travel_Frequently,735,'Research & Development',22,4,Other,1,1932,3,Male,86,2,2,'Research Scientist',4,Married,5747,26496,1,Y,Yes,15,3,2,80,0,16,3,3,15,10,6,11,No
34,Travel_Rarely,1239,Sales,13,4,Medical,1,1951,4,Male,39,3,3,'Sales Executive',3,Divorced,8628,22914,1,Y,No,18,3,3,80,1,9,2,2,8,7,1,1,No
34,Travel_Rarely,628,'Research & Development',8,3,Medical,1,2068,2,Male,82,4,2,'Laboratory Technician',3,Married,4404,10228,2,Y,No,12,3,1,80,0,6,3,4,4,3,1,2,No
35,Travel_Rarely,809,'Research & Development',16,3,Medical,1,14,1,Male,84,4,1,'Laboratory Technician',2,Married,2426,16479,0,Y,No,13,3,3,80,1,6,5,3,5,4,0,3,No
35,Travel_Rarely,890,Sales,2,3,Marketing,1,49,4,Female,97,3,1,'Sales Representative',4,Married,2014,9687,1,Y,No,13,3,1,80,0,2,3,3,2,2,2,2,No
35,Travel_Rarely,464,'Research & Development',4,2,Other,1,53,3,Male,75,3,1,'Laboratory Technician',4,Divorced,1951,10910,1,Y,No,12,3,3,80,1,1,3,3,1,0,0,0,No
35,Travel_Rarely,1229,'Research & Development',8,1,'Life Sciences',1,63,4,Male,36,4,1,'Laboratory Technician',4,Married,2269,4892,1,Y,No,19,3,4,80,0,1,2,3,1,0,0,1,No
35,Non-Travel,1097,'Research & Development',11,2,Medical,1,70,3,Male,79,2,3,'Healthcare Representative',1,Married,9884,8302,2,Y,Yes,13,3,3,80,1,10,3,3,4,0,2,3,No
35,Travel_Rarely,1142,'Research & Development',23,4,Medical,1,75,3,Female,30,3,1,'Laboratory Technician',1,Married,4014,16002,3,Y,Yes,15,3,3,80,1,4,3,3,2,2,2,2,No
35,Travel_Frequently,664,'Research & Development',1,3,Medical,1,88,2,Male,79,3,1,'Research Scientist',1,Married,2194,5868,4,Y,No,13,3,4,80,1,5,2,2,3,2,1,2,No
35,Travel_Rarely,776,Sales,1,4,Marketing,1,100,3,Male,32,2,2,'Sales Executive',1,Single,4312,23016,0,Y,No,14,3,2,80,0,16,2,3,15,13,2,8,No
35,Travel_Rarely,1214,'Research & Development',1,3,Medical,1,105,2,Male,30,2,1,'Research Scientist',3,Single,2859,26278,1,Y,No,18,3,1,80,0,6,3,3,6,4,0,4,No
35,Travel_Rarely,662,Sales,1,5,Marketing,1,204,3,Male,94,3,3,'Sales Executive',2,Married,7295,11439,1,Y,No,13,3,1,80,2,10,3,3,10,8,0,6,No
35,Travel_Rarely,556,'Research & Development',23,2,'Life Sciences',1,261,2,Male,50,2,2,'Manufacturing Director',3,Married,5916,15497,3,Y,Yes,13,3,1,80,0,8,1,3,1,0,0,1,Yes
35,Travel_Frequently,138,'Research & Development',2,3,Medical,1,269,2,Female,37,3,2,'Laboratory Technician',2,Single,4425,15986,5,Y,No,11,3,4,80,0,10,5,3,6,2,1,2,No
35,Travel_Frequently,944,Sales,1,3,Marketing,1,314,3,Female,92,3,3,'Sales Executive',3,Single,8789,9096,1,Y,No,14,3,1,80,0,10,3,4,10,7,0,8,No
35,Travel_Rarely,1315,'Research & Development',22,3,'Life Sciences',1,381,2,Female,71,4,3,Manager,2,Divorced,11996,19100,7,Y,No,18,3,2,80,1,10,6,2,7,7,6,2,No
35,Travel_Rarely,1232,Sales,16,3,Marketing,1,406,3,Male,96,3,3,'Sales Executive',2,Married,8020,5100,0,Y,No,15,3,3,80,2,12,3,2,11,9,6,9,No
35,Travel_Rarely,1296,'Research & Development',5,4,'Technical Degree',1,464,3,Male,62,3,3,'Manufacturing Director',2,Single,8095,18264,0,Y,No,13,3,4,80,0,17,5,3,16,6,0,13,No
35,Travel_Rarely,755,'Research & Development',9,4,'Life Sciences',1,496,3,Male,97,2,2,'Healthcare Representative',2,Single,6540,19394,9,Y,No,19,3,3,80,0,10,5,3,1,1,0,0,No
35,Travel_Rarely,144,'Research & Development',22,3,'Life Sciences',1,577,4,Male,46,1,1,'Laboratory Technician',3,Single,4230,19225,0,Y,No,15,3,3,80,0,6,2,3,5,4,4,3,No
35,Travel_Rarely,1276,'Research & Development',16,3,'Life Sciences',1,586,4,Male,72,3,3,'Healthcare Representative',3,Married,7632,14295,4,Y,Yes,12,3,3,80,0,10,2,3,8,7,0,0,No
35,Travel_Rarely,619,Sales,1,3,Marketing,1,600,2,Male,85,3,2,'Sales Executive',3,Married,4717,18659,9,Y,No,11,3,3,80,0,15,2,3,11,9,6,9,No
35,Travel_Rarely,195,Sales,1,3,Medical,1,620,1,Female,80,3,2,'Sales Executive',3,Single,4859,6698,1,Y,No,16,3,4,80,0,5,3,3,5,4,0,3,No
35,Travel_Rarely,538,'Research & Development',25,2,Other,1,652,1,Male,54,2,2,'Laboratory Technician',4,Single,3681,14004,4,Y,No,14,3,4,80,0,9,3,3,3,2,0,2,No
35,Travel_Rarely,1017,'Research & Development',6,4,'Life Sciences',1,691,2,Male,82,1,2,'Research Scientist',4,Single,6646,19368,1,Y,No,13,3,2,80,0,17,3,3,17,11,11,8,No
35,Non-Travel,727,'Research & Development',3,3,'Life Sciences',1,704,3,Male,41,2,1,'Laboratory Technician',3,Married,1281,16900,1,Y,No,18,3,3,80,2,1,3,3,1,0,0,0,No
35,Non-Travel,1225,'Research & Development',2,4,'Life Sciences',1,771,4,Female,61,3,2,'Healthcare Representative',1,Divorced,5093,4761,2,Y,No,11,3,1,80,1,16,2,4,1,0,0,0,No
35,Travel_Rarely,384,Sales,8,4,'Life Sciences',1,805,1,Female,72,3,1,'Sales Representative',4,Married,2572,20317,1,Y,No,16,3,2,80,1,3,1,2,3,2,0,2,No
35,Travel_Rarely,1258,'Research & Development',1,4,'Life Sciences',1,826,4,Female,40,4,1,'Research Scientist',3,Single,2506,13301,3,Y,No,13,3,3,80,0,7,0,3,2,2,2,2,No
35,Travel_Rarely,1343,'Research & Development',27,1,Medical,1,856,3,Female,53,2,1,'Research Scientist',1,Single,2559,17852,1,Y,No,11,3,4,80,0,6,3,2,6,5,1,1,No
35,Travel_Frequently,130,'Research & Development',25,4,'Life Sciences',1,881,4,Female,96,3,1,'Research Scientist',2,Divorced,2022,16612,1,Y,Yes,19,3,1,80,1,10,3,2,10,2,7,8,Yes
35,Travel_Rarely,672,'Research & Development',25,3,'Technical Degree',1,899,4,Male,78,2,3,'Manufacturing Director',2,Married,10903,9129,3,Y,No,16,3,1,80,0,16,2,3,13,10,4,8,No
35,Travel_Rarely,1219,Sales,18,3,Medical,1,975,3,Female,86,3,2,'Sales Executive',3,Married,4601,6179,1,Y,No,16,3,2,80,0,5,3,3,5,2,1,0,No
35,Travel_Rarely,882,Sales,3,4,'Life Sciences',1,984,4,Male,92,3,3,'Sales Executive',4,Divorced,7823,6812,6,Y,No,13,3,2,80,1,12,2,3,10,9,0,8,No
35,Travel_Rarely,583,'Research & Development',25,4,Medical,1,1014,3,Female,57,3,3,'Healthcare Representative',3,Divorced,10388,6975,1,Y,Yes,11,3,3,80,1,16,3,2,16,10,10,1,No
35,Travel_Frequently,1182,Sales,11,2,Marketing,1,1137,4,Male,54,3,2,'Sales Executive',4,Divorced,4968,18500,1,Y,No,11,3,4,80,1,5,3,3,5,2,0,2,No
35,Travel_Rarely,528,'Human Resources',8,4,'Technical Degree',1,1164,3,Male,100,3,1,'Human Resources',3,Single,4323,7108,1,Y,No,17,3,2,80,0,6,2,1,5,4,1,4,No
35,Travel_Rarely,982,'Research & Development',1,4,Medical,1,1172,4,Male,58,2,1,'Laboratory Technician',3,Married,2258,16340,6,Y,No,12,3,2,80,1,10,2,3,8,0,1,7,No
35,Travel_Rarely,819,'Research & Development',2,3,'Life Sciences',1,1182,3,Male,44,2,3,'Manufacturing Director',2,Divorced,10274,19588,2,Y,No,18,3,2,80,1,15,2,4,7,7,6,4,No
35,Travel_Frequently,636,'Research & Development',4,4,Other,1,1185,4,Male,47,2,1,'Laboratory Technician',4,Married,2376,26537,1,Y,No,13,3,2,80,1,2,2,4,2,2,2,2,No
35,Travel_Rarely,1361,Sales,17,4,'Life Sciences',1,1218,3,Male,94,3,2,'Sales Executive',1,Married,8966,21026,3,Y,Yes,15,3,4,80,3,15,2,3,7,7,1,7,No
35,Non-Travel,1212,Sales,8,2,Marketing,1,1243,3,Female,78,2,3,'Sales Executive',4,Married,10377,13755,4,Y,Yes,11,3,2,80,1,16,6,2,13,2,4,12,No
35,Travel_Rarely,735,'Research & Development',6,1,'Life Sciences',1,1291,3,Male,66,3,1,'Research Scientist',3,Married,3506,6020,0,Y,Yes,14,3,4,80,0,4,3,3,3,2,2,2,No
35,Travel_Frequently,482,'Research & Development',4,4,'Life Sciences',1,1350,3,Male,87,3,2,'Research Scientist',3,Single,4249,2690,1,Y,Yes,11,3,2,80,0,9,3,3,9,6,1,1,No
35,Travel_Rarely,817,'Research & Development',1,3,Medical,1,1369,4,Female,60,2,2,'Laboratory Technician',4,Married,5363,10846,0,Y,No,12,3,2,80,1,10,0,3,9,7,0,0,No
35,Travel_Frequently,662,Sales,18,4,Marketing,1,1380,4,Female,67,3,2,'Sales Executive',3,Married,4614,23288,0,Y,Yes,18,3,3,80,1,5,0,2,4,2,3,2,Yes
35,Travel_Frequently,200,'Research & Development',18,2,'Life Sciences',1,1412,3,Male,60,3,3,'Manufacturing Director',4,Single,9362,19944,2,Y,No,11,3,3,80,0,10,2,3,2,2,2,2,No
35,Travel_Rarely,660,Sales,7,1,'Life Sciences',1,1492,4,Male,76,3,1,'Sales Representative',3,Married,2404,16192,1,Y,No,13,3,1,80,1,1,3,3,1,0,0,0,No
35,Travel_Rarely,1029,'Research & Development',16,3,'Life Sciences',1,1529,4,Female,91,2,3,'Healthcare Representative',2,Single,8606,21195,1,Y,No,19,3,4,80,0,11,3,1,11,8,3,3,No
35,Travel_Rarely,992,'Research & Development',1,3,Medical,1,1564,4,Male,68,2,1,'Laboratory Technician',1,Single,2450,21731,1,Y,No,19,3,2,80,0,3,3,3,3,0,1,2,No
35,Travel_Rarely,104,'Research & Development',2,3,'Life Sciences',1,1569,1,Female,69,3,1,'Laboratory Technician',1,Divorced,2074,26619,1,Y,Yes,12,3,4,80,1,1,2,3,1,0,0,0,Yes
35,Travel_Rarely,670,'Research & Development',10,4,Medical,1,1587,1,Female,51,3,2,'Healthcare Representative',3,Single,6142,4223,3,Y,Yes,16,3,3,80,0,10,4,3,5,2,0,4,No
35,Travel_Rarely,750,'Research & Development',28,3,'Life Sciences',1,1596,2,Male,46,4,2,'Laboratory Technician',3,Married,3407,25348,1,Y,No,17,3,4,80,2,10,3,2,10,9,6,8,No
35,Travel_Rarely,1349,'Research & Development',7,2,'Life Sciences',1,1601,3,Male,63,2,1,'Laboratory Technician',4,Married,2690,7713,1,Y,No,18,3,4,80,1,1,5,2,1,0,0,1,No
35,Travel_Rarely,819,'Research & Development',18,5,'Life Sciences',1,1621,2,Male,48,4,2,'Research Scientist',1,Married,5208,26312,1,Y,No,11,3,4,80,0,16,2,3,16,15,1,10,No
35,Non-Travel,208,'Research & Development',8,4,'Life Sciences',1,1630,3,Female,52,3,2,'Healthcare Representative',3,Married,4148,12250,1,Y,No,12,3,4,80,1,15,5,3,14,11,2,9,No
35,Travel_Rarely,737,Sales,10,3,Medical,1,1639,4,Male,55,2,3,'Sales Executive',1,Married,10306,21530,9,Y,No,17,3,3,80,0,15,3,3,13,12,6,0,Yes
35,Travel_Rarely,763,Sales,15,2,Medical,1,1645,1,Male,59,1,2,'Sales Executive',4,Divorced,5440,22098,6,Y,Yes,14,3,4,80,2,7,2,2,2,2,2,2,Yes
35,Travel_Frequently,146,'Research & Development',2,4,Medical,1,1704,1,Male,79,2,1,'Research Scientist',4,Single,4930,13970,0,Y,Yes,14,3,3,80,0,6,2,4,5,4,1,4,No
35,Travel_Rarely,1370,'Research & Development',27,4,'Life Sciences',1,1728,4,Male,49,3,2,'Manufacturing Director',3,Married,6883,5151,2,Y,No,16,3,2,80,1,17,3,3,7,7,0,7,No
35,Travel_Rarely,303,Sales,27,3,'Life Sciences',1,1797,3,Male,84,3,2,'Sales Executive',4,Single,5813,13492,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7,Yes
35,Non-Travel,1180,'Research & Development',2,2,Medical,1,1804,2,Male,90,3,2,'Manufacturing Director',4,Divorced,5762,24442,2,Y,No,14,3,3,80,1,15,6,3,7,7,1,7,No
35,Travel_Rarely,185,'Research & Development',23,4,Medical,1,1826,2,Male,91,1,1,'Laboratory Technician',3,Married,2705,9696,0,Y,No,16,3,2,80,1,6,2,4,5,4,0,3,No
35,Travel_Rarely,219,'Research & Development',16,2,Other,1,1886,4,Female,44,2,2,'Manufacturing Director',2,Married,4788,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2,No
35,Travel_Rarely,682,Sales,18,4,Medical,1,1945,2,Male,71,3,2,'Sales Executive',1,Married,5561,15975,0,Y,No,16,3,4,80,1,6,2,1,5,3,0,4,No
35,Travel_Rarely,1224,Sales,7,4,'Life Sciences',1,1962,3,Female,55,3,2,'Sales Executive',4,Married,5204,13586,1,Y,Yes,11,3,4,80,0,10,2,3,10,8,0,9,No
35,Travel_Rarely,1490,'Research & Development',11,4,Medical,1,2003,4,Male,43,3,1,'Laboratory Technician',3,Married,2660,20232,7,Y,Yes,11,3,3,80,1,5,3,3,2,2,2,2,No
35,Travel_Rarely,1395,'Research & Development',9,4,Medical,1,2008,2,Male,48,3,2,'Research Scientist',3,Single,5098,18698,1,Y,No,19,3,2,80,0,10,5,3,10,7,0,8,No
35,Travel_Rarely,1146,'Human Resources',26,4,'Life Sciences',1,2040,3,Female,31,3,3,'Human Resources',4,Single,8837,16642,1,Y,Yes,16,3,3,80,0,9,2,3,9,0,1,7,No
